NbackData
Subject,Handedness,Block,BlockType,Stim.ACC,Stim.RTTime,Stim.RT,StimType,TargetType
11838,Right,48,2-Back,1,240050,1487,Place,nonlure
11838,Right,49,2-Back,1,241697,637,Place,target
11838,Right,50,2-Back,1,244777,1212,Place,nonlure
11838,Right,51,2-Back,1,246929,860,Place,nonlure
11838,Right,52,2-Back,1,249433,859,Place,nonlure
11838,Right,53,2-Back,1,251633,562,Place,target
11838,Right,54,2-Back,0,255049,1481,Place,lure
11838,Right,55,2-Back,1,257169,1097,Place,nonlure
11838,Right,56,2-Back,1,259697,1128,Place,lure
11838,Right,57,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,58,0-Back,1,264779,706,NeutFace,nonlure
11838,Right,59,0-Back,1,267155,585,NeutFace,target
11838,Right,60,0-Back,1,269537,463,NeutFace,nonlure
11838,Right,61,0-Back,1,272409,831,NeutFace,nonlure
11838,Right,62,0-Back,1,274537,462,NeutFace,target
11838,Right,63,0-Back,1,277025,446,NeutFace,nonlure
11838,Right,64,0-Back,1,279561,485,NeutFace,lure
11838,Right,65,0-Back,1,282185,612,NeutFace,lure
11838,Right,66,0-Back,1,284747,669,NeutFace,nonlure
11838,Right,67,0-Back,1,288281,1706,NeutFace,lure
11838,Right,68,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,69,0-Back,1,292897,818,Place,nonlure
11838,Right,70,0-Back,1,295113,529,Place,nonlure
11838,Right,71,0-Back,1,297721,640,Place,target
11838,Right,72,0-Back,1,300313,728,Place,nonlure
11838,Right,73,0-Back,1,302817,735,Place,lure
11838,Right,74,0-Back,1,305273,694,Place,lure
11838,Right,75,0-Back,1,307803,719,Place,nonlure
11838,Right,76,0-Back,1,310226,638,Place,nonlure
11838,Right,77,0-Back,1,312714,629,Place,target
11838,Right,78,0-Back,1,315209,627,Place,lure
11838,Right,79,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,80,2-Back,1,321849,1763,PosFace,nonlure
11838,Right,81,2-Back,1,323457,866,PosFace,nonlure
11838,Right,82,2-Back,1,325690,595,PosFace,nonlure
11838,Right,83,2-Back,1,328273,681,PosFace,target
11838,Right,84,2-Back,1,330787,698,PosFace,target
11838,Right,85,2-Back,1,333169,575,PosFace,nonlure
11838,Right,86,2-Back,1,335875,777,PosFace,nonlure
11838,Right,87,2-Back,1,338146,544,PosFace,nonlure
11838,Right,88,2-Back,1,340865,766,PosFace,lure
11838,Right,89,2-Back,1,343297,701,PosFace,lure
11838,Right,90,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,91,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,92,0-Back,1,374665,650,NeutFace,nonlure
11838,Right,93,0-Back,1,376929,410,NeutFace,nonlure
11838,Right,94,0-Back,1,379449,425,NeutFace,nonlure
11838,Right,95,0-Back,1,381980,451,NeutFace,lure
11838,Right,96,0-Back,1,384481,448,NeutFace,nonlure
11838,Right,97,0-Back,1,387089,559,NeutFace,target
11838,Right,98,0-Back,1,389505,478,NeutFace,lure
11838,Right,99,0-Back,1,392002,470,NeutFace,nonlure
11838,Right,100,0-Back,1,394561,532,NeutFace,lure
11838,Right,101,0-Back,0,0,0,NeutFace,target
11838,Right,102,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,103,2-Back,1,403897,1858,PosFace,nonlure
11838,Right,104,2-Back,1,405274,721,PosFace,nonlure
11838,Right,105,2-Back,1,407777,727,PosFace,target
11838,Right,106,2-Back,1,410065,511,PosFace,nonlure
11838,Right,107,2-Back,1,412762,704,PosFace,nonlure
11838,Right,108,2-Back,1,415137,575,PosFace,nonlure
11838,Right,109,2-Back,1,417770,711,PosFace,lure
11838,Right,110,2-Back,1,420041,485,PosFace,target
11838,Right,111,2-Back,1,422810,757,PosFace,lure
11838,Right,112,2-Back,1,425180,623,PosFace,nonlure
11838,Right,113,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,114,0-Back,1,431569,1513,NegFace,target
11838,Right,115,0-Back,1,433161,608,NegFace,target
11838,Right,116,0-Back,1,435569,512,NegFace,nonlure
11838,Right,117,0-Back,1,438010,448,NegFace,nonlure
11838,Right,118,0-Back,1,440777,711,NegFace,nonlure
11838,Right,119,0-Back,1,443081,511,NegFace,nonlure
11838,Right,120,0-Back,1,445793,719,NegFace,nonlure
11838,Right,121,0-Back,1,448105,534,NegFace,lure
11838,Right,122,0-Back,1,450657,589,NegFace,lure
11838,Right,123,0-Back,1,453129,564,NegFace,lure
11838,Right,124,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,125,2-Back,1,458993,923,Place,nonlure
11838,Right,126,2-Back,1,461545,968,Place,lure
11838,Right,127,2-Back,1,464033,951,Place,nonlure
11838,Right,128,2-Back,1,466441,862,Place,lure
11838,Right,129,2-Back,1,469083,1000,Place,nonlure
11838,Right,130,2-Back,1,471361,773,Place,nonlure
11838,Right,131,2-Back,0,474001,908,Place,nonlure
11838,Right,132,2-Back,1,476426,828,Place,nonlure
11838,Right,133,2-Back,1,479249,1154,Place,target
11838,Right,134,2-Back,1,481681,1089,Place,target
11838,Right,135,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,136,0-Back,0,0,0,PosFace,nonlure
11838,Right,137,0-Back,1,489905,1305,PosFace,nonlure
11838,Right,138,0-Back,1,491636,532,PosFace,nonlure
11838,Right,139,0-Back,1,494186,578,PosFace,nonlure
11838,Right,140,0-Back,0,496689,584,PosFace,target
11838,Right,141,0-Back,1,499177,575,PosFace,lure
11838,Right,142,0-Back,0,501697,598,PosFace,target
11838,Right,143,0-Back,1,504481,877,PosFace,lure
11838,Right,144,0-Back,0,506698,597,PosFace,lure
11838,Right,145,0-Back,1,509377,771,PosFace,nonlure
11838,Right,146,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,147,0-Back,1,515025,915,Place,nonlure
11838,Right,148,0-Back,1,517777,1163,Place,nonlure
11838,Right,149,0-Back,1,519850,739,Place,target
11838,Right,150,0-Back,1,522177,569,Place,target
11838,Right,151,0-Back,1,524626,521,Place,lure
11838,Right,152,0-Back,1,527004,394,Place,nonlure
11838,Right,153,0-Back,1,529745,630,Place,nonlure
11838,Right,154,0-Back,1,532388,776,Place,lure
11838,Right,155,0-Back,1,534545,429,Place,nonlure
11838,Right,156,0-Back,1,537065,452,Place,lure
11838,Right,157,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,158,2-Back,1,542626,508,NeutFace,nonlure
11838,Right,159,2-Back,1,545353,730,NeutFace,nonlure
11838,Right,160,2-Back,1,547722,602,NeutFace,target
11838,Right,161,2-Back,1,550314,697,NeutFace,target
11838,Right,162,2-Back,1,552731,609,NeutFace,nonlure
11838,Right,163,2-Back,1,555164,538,NeutFace,nonlure
11838,Right,164,2-Back,1,557833,710,NeutFace,lure
11838,Right,165,2-Back,1,560578,958,NeutFace,lure
11838,Right,166,2-Back,1,562801,676,NeutFace,nonlure
11838,Right,167,2-Back,1,565233,603,NeutFace,nonlure
11838,Right,168,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,169,2-Back,1,571188,1054,NegFace,nonlure
11838,Right,170,2-Back,1,573385,754,NegFace,lure
11838,Right,171,2-Back,1,575867,732,NegFace,nonlure
11838,Right,172,2-Back,1,578625,985,NegFace,nonlure
11838,Right,173,2-Back,1,580706,569,NegFace,target
11838,Right,174,2-Back,1,583138,497,NegFace,nonlure
11838,Right,175,2-Back,0,586169,1031,NegFace,lure
11838,Right,176,2-Back,1,588579,944,NegFace,target
11838,Right,177,2-Back,1,590922,783,NegFace,nonlure
11838,Right,178,2-Back,1,593201,557,NegFace,nonlure
11838,Right,179,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,1,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,2,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,3,0-Back,1,142705,1944,PosFace,nonlure
11839,Right,4,0-Back,1,144041,776,PosFace,target
11839,Right,5,0-Back,1,147145,1375,PosFace,nonlure
11839,Right,6,0-Back,1,148929,654,PosFace,nonlure
11839,Right,7,0-Back,1,151697,925,PosFace,lure
11839,Right,8,0-Back,1,154425,1148,PosFace,nonlure
11839,Right,9,0-Back,1,156713,939,PosFace,lure
11839,Right,10,0-Back,1,159403,1125,PosFace,nonlure
11839,Right,11,0-Back,1,161361,586,PosFace,target
11839,Right,12,0-Back,1,164297,1025,PosFace,lure
11839,Right,13,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,14,2-Back,1,170505,1729,Place,nonlure
11839,Right,15,2-Back,1,172057,782,Place,lure
11839,Right,16,2-Back,1,174641,862,Place,nonlure
11839,Right,17,2-Back,1,177089,806,Place,nonlure
11839,Right,18,2-Back,1,179401,621,Place,target
11839,Right,19,2-Back,1,182309,1025,Place,nonlure
11839,Right,20,2-Back,1,184540,751,Place,nonlure
11839,Right,21,2-Back,1,187418,1132,Place,lure
11839,Right,22,2-Back,1,189345,555,Place,target
11839,Right,23,2-Back,1,192193,899,Place,nonlure
11839,Right,24,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,25,2-Back,1,197873,1075,PosFace,nonlure
11839,Right,26,2-Back,1,199810,508,PosFace,nonlure
11839,Right,27,2-Back,1,202154,355,PosFace,target
11839,Right,28,2-Back,1,204859,556,PosFace,nonlure
11839,Right,29,2-Back,1,207281,481,PosFace,lure
11839,Right,30,2-Back,1,209841,544,PosFace,lure
11839,Right,31,2-Back,1,212289,487,PosFace,nonlure
11839,Right,32,2-Back,1,214972,665,PosFace,nonlure
11839,Right,33,2-Back,1,217329,518,PosFace,nonlure
11839,Right,34,2-Back,1,219793,485,PosFace,target
11839,Right,35,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,36,0-Back,1,225970,1158,Place,nonlure
11839,Right,37,0-Back,1,227857,541,Place,nonlure
11839,Right,38,0-Back,0,230401,588,Place,target
11839,Right,39,0-Back,0,233633,1323,Place,target
11839,Right,40,0-Back,1,236441,1626,Place,nonlure
11839,Right,41,0-Back,1,238241,929,Place,lure
11839,Right,42,0-Back,1,240556,747,Place,lure
11839,Right,43,0-Back,1,242609,295,Place,nonlure
11839,Right,44,0-Back,1,246201,1383,Place,nonlure
11839,Right,45,0-Back,1,248241,918,Place,lure
11839,Right,46,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,47,2-Back,1,252937,110,NeutFace,nonlure
11839,Right,48,2-Back,1,255865,534,NeutFace,nonlure
11839,Right,49,2-Back,1,258361,533,NeutFace,target
11839,Right,50,2-Back,1,261201,869,NeutFace,nonlure
11839,Right,51,2-Back,1,263513,676,NeutFace,nonlure
11839,Right,52,2-Back,1,266041,707,NeutFace,lure
11839,Right,53,2-Back,1,269057,1226,NeutFace,lure
11839,Right,54,2-Back,1,271420,1085,NeutFace,nonlure
11839,Right,55,2-Back,1,273465,626,NeutFace,nonlure
11839,Right,56,2-Back,1,275825,482,NeutFace,target
11839,Right,57,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,58,0-Back,1,281865,1017,NegFace,nonlure
11839,Right,59,0-Back,1,284073,720,NegFace,nonlure
11839,Right,60,0-Back,1,286393,543,NegFace,target
11839,Right,61,0-Back,1,288859,505,NegFace,nonlure
11839,Right,62,0-Back,1,291873,1022,NegFace,lure
11839,Right,63,0-Back,1,293828,473,NegFace,nonlure
11839,Right,64,0-Back,1,296785,933,NegFace,lure
11839,Right,65,0-Back,1,298929,573,NegFace,nonlure
11839,Right,66,0-Back,1,301401,548,NegFace,lure
11839,Right,67,0-Back,1,303939,589,NegFace,target
11839,Right,68,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,69,0-Back,1,310097,1242,NeutFace,nonlure
11839,Right,70,0-Back,1,311753,393,NeutFace,nonlure
11839,Right,71,0-Back,1,314228,363,NeutFace,nonlure
11839,Right,72,0-Back,1,316953,591,NeutFace,target
11839,Right,73,0-Back,1,319377,511,NeutFace,nonlure
11839,Right,74,0-Back,1,321786,423,NeutFace,lure
11839,Right,75,0-Back,1,324249,381,NeutFace,nonlure
11839,Right,76,0-Back,1,326849,484,NeutFace,lure
11839,Right,77,0-Back,1,329377,515,NeutFace,lure
11839,Right,78,0-Back,1,331921,562,NeutFace,target
11839,Right,79,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,80,2-Back,1,338561,1698,NegFace,nonlure
11839,Right,81,2-Back,1,339850,483,NegFace,nonlure
11839,Right,82,2-Back,1,342506,634,NegFace,nonlure
11839,Right,83,2-Back,1,344993,624,NegFace,target
11839,Right,84,2-Back,1,347932,1059,NegFace,target
11839,Right,85,2-Back,1,349985,608,NegFace,nonlure
11839,Right,86,2-Back,0,352337,463,NegFace,lure
11839,Right,87,2-Back,1,354977,598,NegFace,nonlure
11839,Right,88,2-Back,1,357443,560,NegFace,nonlure
11839,Right,89,2-Back,1,360178,798,NegFace,lure
11839,Right,90,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,91,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,92,2-Back,1,417170,677,Place,nonlure
11839,Right,93,2-Back,1,419529,539,Place,nonlure
11839,Right,94,2-Back,1,422866,1379,Place,nonlure
11839,Right,95,2-Back,1,424642,651,Place,target
11839,Right,96,2-Back,1,427618,1123,Place,lure
11839,Right,97,2-Back,1,430849,1857,Place,nonlure
11839,Right,98,2-Back,1,432820,1314,Place,nonlure
11839,Right,99,2-Back,1,434771,768,Place,target
11839,Right,100,2-Back,1,437578,1078,Place,nonlure
11839,Right,101,2-Back,1,439713,716,Place,lure
11839,Right,102,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,103,2-Back,1,445361,853,NegFace,nonlure
11839,Right,104,2-Back,1,447497,492,NegFace,nonlure
11839,Right,105,2-Back,1,450092,590,NegFace,nonlure
11839,Right,106,2-Back,1,452865,866,NegFace,target
11839,Right,107,2-Back,1,455361,865,NegFace,target
11839,Right,108,2-Back,1,457537,544,NegFace,nonlure
11839,Right,109,2-Back,1,460154,664,NegFace,nonlure
11839,Right,110,2-Back,1,462553,566,NegFace,lure
11839,Right,111,2-Back,0,465161,677,NegFace,lure
11839,Right,112,2-Back,1,467505,524,NegFace,nonlure
11839,Right,113,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,114,0-Back,1,473145,667,PosFace,nonlure
11839,Right,115,0-Back,1,475361,386,PosFace,nonlure
11839,Right,116,0-Back,0,477729,257,PosFace,target
11839,Right,117,0-Back,1,480524,555,PosFace,nonlure
11839,Right,118,0-Back,1,483098,632,PosFace,lure
11839,Right,119,0-Back,1,485529,566,PosFace,nonlure
11839,Right,120,0-Back,1,488089,622,PosFace,target
11839,Right,121,0-Back,1,490612,648,PosFace,lure
11839,Right,122,0-Back,1,493027,566,PosFace,nonlure
11839,Right,123,0-Back,1,495483,525,PosFace,lure
11839,Right,124,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,125,2-Back,1,501121,665,NeutFace,nonlure
11839,Right,126,2-Back,1,503473,520,NeutFace,nonlure
11839,Right,127,2-Back,0,505913,463,NeutFace,target
11839,Right,128,2-Back,1,509377,1430,NeutFace,target
11839,Right,129,2-Back,1,511297,853,NeutFace,nonlure
11839,Right,130,2-Back,1,513569,628,NeutFace,nonlure
11839,Right,131,2-Back,1,516025,587,NeutFace,nonlure
11839,Right,132,2-Back,1,518714,779,NeutFace,nonlure
11839,Right,133,2-Back,0,521465,1033,NeutFace,lure
11839,Right,134,2-Back,0,523737,808,NeutFace,lure
11839,Right,135,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,136,0-Back,1,529089,663,NegFace,nonlure
11839,Right,137,0-Back,1,531292,369,NegFace,nonlure
11839,Right,138,0-Back,1,534218,798,NegFace,nonlure
11839,Right,139,0-Back,1,536396,479,NegFace,nonlure
11839,Right,140,0-Back,0,539170,732,NegFace,lure
11839,Right,141,0-Back,1,542177,1242,NegFace,target
11839,Right,142,0-Back,1,544065,633,NegFace,nonlure
11839,Right,143,0-Back,1,546513,584,NegFace,lure
11839,Right,144,0-Back,1,548937,504,NegFace,lure
11839,Right,145,0-Back,1,552194,1264,NegFace,target
11839,Right,146,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,147,0-Back,1,557420,993,Place,nonlure
11839,Right,148,0-Back,1,560089,1165,Place,nonlure
11839,Right,149,0-Back,1,562622,1201,Place,lure
11839,Right,150,0-Back,1,564737,819,Place,lure
11839,Right,151,0-Back,1,567001,586,Place,target
11839,Right,152,0-Back,1,569556,644,Place,nonlure
11839,Right,153,0-Back,1,571985,576,Place,target
11839,Right,154,0-Back,1,574572,666,Place,lure
11839,Right,155,0-Back,1,577090,687,Place,nonlure
11839,Right,156,0-Back,1,579426,526,Place,nonlure
11839,Right,157,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,158,2-Back,1,585377,980,PosFace,nonlure
11839,Right,159,2-Back,1,587449,555,PosFace,nonlure
11839,Right,160,2-Back,1,589889,498,PosFace,nonlure
11839,Right,161,2-Back,1,592537,649,PosFace,lure
11839,Right,162,2-Back,0,596273,1888,PosFace,lure
11839,Right,163,2-Back,1,597281,382,PosFace,nonlure
11839,Right,164,2-Back,1,600082,686,PosFace,nonlure
11839,Right,165,2-Back,0,602929,1036,PosFace,target
11839,Right,166,2-Back,0,0,0,PosFace,target
11839,Right,167,2-Back,1,607785,898,PosFace,nonlure
11839,Right,168,NULL,NULL,NULL,NULL,NULL,NULL
11839,Right,169,0-Back,1,613009,625,NeutFace,target
11839,Right,170,0-Back,1,615938,1057,NeutFace,nonlure
11839,Right,171,0-Back,1,618251,873,NeutFace,nonlure
11839,Right,172,0-Back,0,621020,1145,NeutFace,nonlure
11839,Right,173,0-Back,0,623145,773,NeutFace,target
11839,Right,174,0-Back,1,625417,548,NeutFace,nonlure
11839,Right,175,0-Back,1,627980,614,NeutFace,nonlure
11839,Right,176,0-Back,1,630745,882,NeutFace,lure
11839,Right,177,0-Back,1,633297,937,NeutFace,lure
11839,Right,178,0-Back,1,635233,376,NeutFace,lure
11839,Right,179,NULL,NULL,NULL,NULL,NULL,NULL
11840,Right,1,NULL,NULL,NULL,NULL,NULL,NULL
11840,Right,2,NULL,NULL,NULL,NULL,NULL,NULL
11840,Right,3,2-Back,0,0,0,Place,nonlure
11840,Right,4,2-Back,1,126701,1477,Place,nonlure
11840,Right,5,2-Back,1,128685,964,Place,target
11840,Right,6,2-Back,1,132099,1873,Place,nonlure
11840,Right,7,2-Back,0,134499,1760,Place,lure
11840,Right,8,2-Back,1,136891,1639,Place,nonlure
11840,Right,9,2-Back,0,0,0,Place,lure
11840,Right,10,2-Back,0,141498,1246,Place,nonlure
11840,Right,11,2-Back,1,143445,689,Place,nonlure
11840,Right,12,2-Back,1,145979,727,Place,target
11840,Right,13,NULL,NULL,NULL,NULL,NULL,NULL
11840,Right,14,0-Back,1,152322,1565,NegFace,nonlure
11840,Right,15,0-Back,1,153699,438,NegFace,nonlure
11840,Right,16,0-Back,0,156397,639,NegFace,lure
11840,Right,17,0-Back,1,159621,1367,NegFace,target
11840,Right,18,0-Back,1,161403,645,NegFace,nonlure
11840,Right,19,0-Back,1,164475,1213,NegFace,nonlure
11840,Right,20,0-Back,1,166435,677,NegFace,lure
11840,Right,21,0-Back,1,168643,388,NegFace,lure
11840,Right,22,0-Back,1,171299,540,NegFace,target
11840,Right,23,0-Back,1,173651,388,NegFace,nonlure
11840,Right,24,NULL,NULL,NULL,NULL,NULL,NULL
11840,Right,25,0-Back,1,179547,780,Place,nonlure
11840,Right,26,0-Back,1,182123,859,Place,target
11840,Right,27,0-Back,1,184491,731,Place,lure
11840,Right,28,0-Back,1,186699,435,Place,nonlure
11840,Right,29,0-Back,1,189130,362,Place,nonlure
11840,Right,30,0-Back,0,0,0,Place,lure
11840,Right,31,0-Back,0,0,0,Place,nonlure
11840,Right,32,0-Back,0,196867,594,Place,nonlure
11840,Right,33,0-Back,0,0,0,Place,lure
11840,Right,34,0-Back,1,202236,969,Place,target
11840,Right,35,NULL,NULL,NULL,NULL,NULL,NULL
11840,Right,36,2-Back,0,0,0,PosFace,nonlure
11840,Right,37,2-Back,0,0,0,PosFace,nonlure
11840,Right,38,2-Back,0,212370,591,PosFace,nonlure
11840,Right,39,2-Back,0,214899,607,PosFace,nonlure
11840,Right,40,2-Back,1,217524,736,PosFace,lure
11840,Right,41,2-Back,0,220964,1679,PosFace,target
11840,Right,42,2-Back,0,223267,1486,PosFace,lure
11840,Right,43,2-Back,0,225115,821,PosFace,nonlure
11840,Right,44,2-Back,0,227418,620,PosFace,nonlure
11840,Right,45,2-Back,0,230442,1147,PosFace,target
11840,Right,46,NULL,NULL,NULL,NULL,NULL,NULL
11840,Right,47,0-Back,1,236554,1760,NeutFace,target
11840,Right,48,0-Back,0,239180,1873,NeutFace,nonlure
11840,Right,49,0-Back,0,240996,1176,NeutFace,nonlure
11840,Right,50,0-Back,1,242963,646,NeutFace,lure
11840,Right,51,0-Back,0,245771,950,NeutFace,nonlure
11840,Right,52,0-Back,0,247987,662,NeutFace,nonlure
11840,Right,53,0-Back,0,251461,1639,NeutFace,target
11840,Right,54,0-Back,0,252916,597,NeutFace,lure
11840,Right,55,0-Back,0,255324,501,NeutFace,nonlure
11840,Right,56,0-Back,0,257947,627,NeutFace,lure
11840,Right,57,NULL,NULL,NULL,NULL,NULL,NULL
11840,Right,58,2-Back,0,0,0,NegFace,nonlure
11840,Right,59,2-Back,1,266507,1179,NegFace,nonlure
11840,Right,60,2-Back,0,269277,1436,NegFace,target
11840,Right,61,2-Back,0,271868,1523,NegFace,nonlure
11840,Right,62,2-Back,0,273644,795,NegFace,nonlure
11840,Right,63,2-Back,0,275851,505,NegFace,target
11840,Right,64,2-Back,0,278555,705,NegFace,nonlure
11840,Right,65,2-Back,0,281163,809,NegFace,nonlure
11840,Right,66,2-Back,0,283620,769,NegFace,lure
11840,Right,67,2-Back,0,286915,1567,NegFace,lure
11840,Right,68,NULL,NULL,NULL,NULL,NULL,NULL
11840,Right,69,0-Back,1,291883,1031,PosFace,nonlure
11840,Right,70,0-Back,0,0,0,PosFace,lure
11840,Right,71,0-Back,0,296484,606,PosFace,nonlure
11840,Right,72,0-Back,0,299412,1030,PosFace,nonlure
11840,Right,73,0-Back,0,301532,646,PosFace,nonlure
11840,Right,74,0-Back,0,304148,765,PosFace,lure
11840,Right,75,0-Back,1,306811,931,PosFace,lure
11840,Right,76,0-Back,1,308731,355,PosFace,target
11840,Right,77,0-Back,1,311362,489,PosFace,target
11840,Right,78,0-Back,0,313906,529,PosFace,nonlure
11840,Right,79,NULL,NULL,NULL,NULL,NULL,NULL
11840,Right,80,2-Back,0,0,0,NeutFace,nonlure
11840,Right,81,2-Back,0,322746,1367,NeutFace,lure
11840,Right,82,2-Back,0,325435,1552,NeutFace,nonlure
11840,Right,83,2-Back,0,326962,565,NeutFace,nonlure
11840,Right,84,2-Back,0,329506,605,NeutFace,nonlure
11840,Right,85,2-Back,0,332636,1238,NeutFace,lure
11840,Right,86,2-Back,0,334852,957,NeutFace,target
11840,Right,87,2-Back,0,337804,1404,NeutFace,nonlure
11840,Right,88,2-Back,0,340548,1644,NeutFace,nonlure
11840,Right,89,2-Back,0,342012,612,NeutFace,target
11840,Right,90,NULL,NULL,NULL,NULL,NULL,NULL
11840,Right,91,NULL,NULL,NULL,NULL,NULL,NULL
11840,Right,92,2-Back,0,0,0,NeutFace,nonlure
11840,Right,93,2-Back,1,378434,1257,NeutFace,nonlure
11840,Right,94,2-Back,1,381269,1596,NeutFace,lure
11840,Right,95,2-Back,0,382979,810,NeutFace,lure
11840,Right,96,2-Back,1,385405,732,NeutFace,nonlure
11840,Right,97,2-Back,0,388540,1363,NeutFace,nonlure
11840,Right,98,2-Back,0,390474,801,NeutFace,target
11840,Right,99,2-Back,0,392811,633,NeutFace,nonlure
11840,Right,100,2-Back,0,395658,975,NeutFace,nonlure
11840,Right,101,2-Back,0,397699,520,NeutFace,target
11840,Right,102,NULL,NULL,NULL,NULL,NULL,NULL
